iso3c,date,country,capital_city,longitude,latitude,region,income_level,ARB,SRF,CO2,GDP,POP,URB,ARB_est,SRF_est,CO2_est,GDP_est,POP_est,URB_est,ARB_rnk,SRF_rnk,CO2_rnk,GDP_rnk,POP_rnk,URB_rnk,TOT_rnk,ARB_wgt,SRF_wgt,CO2_wgt,GDP_wgt,POP_wgt,URB_wgt,TOT_wgt
LUX,2017,Luxembourg,Luxembourg,6.1296,49.61,Europe & Central Asia,High income,62799.9992370605,2590,9251.841,64181944722.7283,596336,541038,62799.9992370605,2590,9251.841,64181944722.7283,596336,541038,157,174,104,74,168,159,139.333333333333,0.00438738726003999,0.00192777224208088,0.0274269448104289,0.0794830763779373,0.00796648902657934,0.0132013789487399,0.022398841444301
LUX,2018,Luxembourg,Luxembourg,6.1296,49.61,Europe & Central Asia,High income,62799.9992370605,2590,9251.841,70919958015.5247,607950,553119,62799.9992370605,2590,9251.841,70919958015.5247,607950,553119,157,174,104,74,168,159,139.333333333333,0.00438738726003999,0.00192777224208088,0.0274269448104289,0.0825923301695439,0.00803273792220895,0.0132400764485927,0.0229345414754826
LUX,2019,Luxembourg,Luxembourg,6.1296,49.61,Europe & Central Asia,High income,62799.9992370605,2590,9251.841,71104919108.1411,619896,565488,62799.9992370605,2590,9251.841,71104919108.1411,619896,565488,157,174,104,73,168,159,139.166666666667,0.00438738726003999,0.00192777224208088,0.0274269448104289,0.081523632441132,0.00810324910602197,0.0132848581499503,0.0227756406682757
LVA,1990,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,,64559,,,2663151,1844232,1686623.60824596,64559,14738.3863256956,4287981031.40448,2663151,1844232,90,123,79,111,130,108,106.833333333333,0.11865683445112,0.0482190551645092,0.0661814372745643,0.0187870554757836,0.0506319277982224,0.0816513420229334,0.0640212753645221
LVA,1991,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,,64559,,,2650581,1834229,1690747.37422972,64559,14918.864261921,4528015985.86912,2650581,1834229,90,123,81,112,130,109,107.5,0.11865683445112,0.0482190443572638,0.0661814372745643,0.0187870554757836,0.0495658955597153,0.0792003732651143,0.0634351067305935
LVA,1992,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1688000,64558.9990234375,14143.619,,2614338,1800024,1688000,64558.9990234375,14143.619,4788779327.06664,2614338,1800024,90,123,82,110,130,111,107.666666666667,0.11865683445112,0.0482190249409567,0.0661814372745643,0.0187870554757836,0.0481142126991186,0.0758563576056955,0.0626358204078731
LVA,1993,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1687000,64558.9990234375,12016.759,,2563290,1763518,1687000,64558.9990234375,12016.759,4853920083.05753,2563290,1763518,90,123,85,110,131,113,108.666666666667,0.118898276440092,0.0482189853149958,0.0556495617623368,0.0187870554757836,0.0464492632166743,0.0725715654485139,0.0600957846097327
LVA,1994,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1710000,64558.9990234375,10912.992,,2520742,1736816,1710000,64558.9990234375,10912.992,5206519265.56395,2520742,1736816,89,123,86,106,132,114,108.333333333333,0.120733939421759,0.048221475753268,0.0503796394905913,0.0187870554757836,0.0449936257158887,0.0698288580567185,0.0588240989856682
LVA,1995,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1002000,64558.9990234375,9442.525,5785775812.89218,2485056,1708476,1002000,64558.9990234375,9442.525,5785775812.89218,2485056,1708476,105,123,90,105,133,115,111.833333333333,0.0708752415172874,0.0482214649450827,0.0427829484806534,0.0187870554757836,0.043708962250997,0.0671415617531264,0.0485862057371551
LVA,1996,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1060000,64558.9990234375,9149.165,5969114344.05309,2457222,1686883,1060000,64558.9990234375,9149.165,5969114344.05309,2457222,1686883,102,123,92,108,135,115,112.5,0.0754227642286591,0.0482214361232789,0.0403211692170252,0.0189841354712366,0.0425992366050209,0.0648177058556672,0.0483944079168147
LVA,1997,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1079000,64558.9990234375,8456.102,6521609000.72587,2432851,1668936,1079000,64558.9990234375,8456.102,6521609000.72587,2432851,1668936,102,123,89,105,136,119,112.333333333333,0.076490442831812,0.0481966837153014,0.0371457746456271,0.0208465901736317,0.041582327319991,0.062717469981869,0.0478298814447054
LVA,1998,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1059000,64558.9990234375,8063.733,7159169546.05028,2410019,1649682,1059000,64558.9990234375,8063.733,7159169546.05028,2410019,1649682,104,123,93,101,137,122,113.333333333333,0.0749283630915128,0.0482064966567795,0.0356595700068613,0.0229396434541621,0.0406262511791084,0.060650372218229,0.0471684494344422
LVA,1999,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,987000,64558.9990234375,6780.283,7525408359.35623,2390482,1630787,987000,64558.9990234375,6780.283,7525408359.35623,2390482,1630787,105,123,97,102,137,123,114.5,0.0698105207945195,0.0482064966567795,0.0295081264906263,0.0232529939024471,0.0397586429323931,0.0586776652877549,0.0448690743440867
LVA,2000,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,970000,64558.9990234375,6351.244,7949253765.93279,2367550,1611520,970000,64558.9990234375,6351.244,7949253765.93279,2367550,1611520,105,123,99,104,138,127,116,0.068825146355326,0.0482064675012559,0.0268440076076325,0.0238016652046835,0.0388622425689906,0.0567568672746655,0.0438827327520923
LVA,2001,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,958000,64558.9990234375,6985.635,8351415939.10902,2337170,1588107,958000,64558.9990234375,6985.635,8351415939.10902,2337170,1588107,107,123,99,99,139,128,115.833333333333,0.0681166272201714,0.0482063269824151,0.0293012744891164,0.025133109483076,0.0378714013419804,0.0546881859873681,0.0438861542506879
LVA,2002,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,973000,64558.9990234375,6912.295,9545172805.82083,2310173,1567452,973000,64558.9990234375,6912.295,9545172805.82083,2310173,1567452,106,123,101,97,140,128,115.833333333333,0.0694170584148191,0.0482061740909269,0.0283745166667814,0.0276668274068114,0.0369610205716538,0.0527355795949845,0.0438935294576628
LVA,2003,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,957000,64558.9990234375,7370.67,11749456401.4266,2287955,1551233,957000,64558.9990234375,7370.67,11749456401.4266,2287955,1551233,107,123,100,93,140,128,115.166666666667,0.0680736834702339,0.0482060296143226,0.0287777225826621,0.0303373447651616,0.0361484656860363,0.0509996385547688,0.0437571474455309
LVA,2004,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1009000,64558.9990234375,7403.673,14401882398.8552,2263122,1536660,1009000,64558.9990234375,7403.673,14401882398.8552,2263122,1536660,107,123,99,90,140,128,114.5,0.071621261677274,0.0482066977023501,0.027610139430542,0.0330106938942178,0.0353121124880111,0.0493728776659479,0.0441889638097238
LVA,2005,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1092000,64558.9990234375,7506.349,16959313005.6005,2238799,1522383,1092000,64558.9990234375,7506.349,16959313005.6005,2238799,1522383,105,123,101,90,141,131,115.166666666667,0.0772872562490443,0.0482059931270748,0.027054525273689,0.035866106894966,0.0345013113869866,0.0478085700085648,0.0451206271567209
LVA,2006,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1205000,64558.9990234375,8012.395,21517445447.705,2218357,1507751,1205000,64558.9990234375,8012.395,21517445447.705,2218357,1507751,100,123,100,85,141,133,113.666666666667,0.0859171330441778,0.0482058725522638,0.0278902299271797,0.0419640614557682,0.0337653583822589,0.0462931444052667,0.0473392999611525
LVA,2007,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1188000,64558.9990234375,8316.756,31004884420.7359,2200325,1494021,1188000,64558.9990234375,8316.756,31004884420.7359,2200325,1494021,100,123,101,84,141,133,113.666666666667,0.0848318809701517,0.0482058578032903,0.0284874744529553,0.0536752625133959,0.0330811183038211,0.0448651873583038,0.0488577969003197
LVA,2008,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1170000,64558.9990234375,7902.385,35756225697.9974,2177322,1476965,1170000,64558.9990234375,7902.385,35756225697.9974,2177322,1476965,102,123,103,84,141,135,114.666666666667,0.0834110823611246,0.048134165598537,0.0260168858846577,0.056403274605633,0.0323336307227569,0.0433711391449023,0.0482783630529353
LVA,2009,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1168000,64560,7231.324,26317286627.7453,2141669,1452351,1168000,64560,7231.324,26317286627.7453,2141669,1452351,101,123,105,92,141,138,116.666666666667,0.0835091824348884,0.0481357470815875,0.0244106359611127,0.0437931848805513,0.0314188725532679,0.0417185732061129,0.0454976993529201
LVA,2010,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1173000,64510,8074.734,23877564355.9904,2097555,1423002,1173000,64510,8074.734,23877564355.9904,2097555,1423002,101,123,102,102,142,138,118,0.0840986965041433,0.0480983861213498,0.025541029050861,0.0363124475439878,0.0304049298980125,0.0399983947302919,0.0440756473081077
LVA,2011,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1158000,64480,7293.663,28619991391.7457,2059709,1397904,1158000,64480,7293.663,28619991391.7457,2059709,1397904,99,123,112,100,143,139,119.333333333333,0.0825886997094128,0.0480759278399669,0.022254235587021,0.0391926011659383,0.0295100788068132,0.0384950814664014,0.0433527707625923
LVA,2012,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1178000,64480,7062.642,28330632928.5559,2034319,1381242,1178000,64480,7062.642,28330632928.5559,2034319,1381242,99,123,112,101,146,139,120,0.0834739760714256,0.0480768376097192,0.0211599613979022,0.0379165315208134,0.0288045064512122,0.0372667782386944,0.0427830985482945
LVA,2013,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1208000,64490,7080.977,30432796305.7043,2012647,1367090,1208000,64490,7080.977,30432796305.7043,2012647,1367090,99,123,113,103,147,139,120.666666666667,0.0854375003319781,0.0479967861035619,0.0211123023605325,0.039607981997012,0.0281634697894761,0.0361418693453915,0.0430766516546587
LVA,2014,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1209000,64490,6926.963,31329367172.7409,1993782,1354815,1209000,64490,6926.963,31329367172.7409,1993782,1354815,99,123,114,104,148,140,121.333333333333,0.0850191075695461,0.0479973946629651,0.0204995487169225,0.0396757058731235,0.0275732613083704,0.0350982431329485,0.0426438768773127
LVA,2015,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1229800.04882813,64490,7007.637,27239653843.5022,1977527,1344323,1229800.04882813,64490,7007.637,27239653843.5022,1977527,1344323,99,123,115,104,148,140,121.5,0.085917342869026,0.0479964360452998,0.020774035486615,0.0364589502021085,0.0270319063309595,0.0341312701248279,0.0420516568431394
LVA,2016,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1229800.04882813,64490,7007.637,28052325862.0461,1959537,1332897,1229800.04882813,64490,7007.637,28052325862.0461,1959537,1332897,99,123,115,103,149,140,121.5,0.085917342869026,0.0480007845142069,0.020774035486615,0.0369806324296727,0.0264773347023371,0.0331699116719452,0.0418866736123005
LVA,2017,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1229800.04882813,64490,7007.637,30458763245.5118,1942248,1322185,1229800.04882813,64490,7007.637,30458763245.5118,1942248,1322185,99,123,115,103,149,143,122,0.085917342869026,0.0480007845142069,0.020774035486615,0.0377202064518186,0.0259466095940806,0.0322614404632201,0.0417700698964945
LVA,2018,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1229800.04882813,64490,7007.637,34416012859.1866,1927174,1313215,1229800.04882813,64490,7007.637,34416012859.1866,1927174,1313215,99,123,115,101,149,144,121.833333333333,0.085917342869026,0.0480007845142069,0.020774035486615,0.0400803776077105,0.0254634158606713,0.0314345863972105,0.0419450904559067
LVA,2019,Latvia,Riga,24.1048,56.9465,Europe & Central Asia,High income,1229800.04882813,64490,7007.637,34102913582.4235,1912789,1304943,1229800.04882813,64490,7007.637,34102913582.4235,1912789,1304943,99,123,115,102,150,144,122.166666666667,0.085917342869026,0.0480007845142069,0.020774035486615,0.0390998741990955,0.0250038808997939,0.0306566764436569,0.0415754324020657
MAC,1990,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1034.094,3220920084.77746,343808,342993,,20,1034.094,3220920084.77746,343808,342993,212,214.5,139,123,169,155,168.75,,1.49379808127478E-05,0.0046435088404275,0.0141119104475049,0.00653649073313952,0.0151856375740536,
MAC,1991,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1092.766,3735117374.41125,353626,352936,,20,1092.766,3735117374.41125,353626,352936,212,214.5,139,119,169,156,168.25,,1.49379774647265E-05,0.00484760925597859,0.015497263600795,0.0066128103171342,0.0152394618876358,
MAC,1992,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1081.765,4879018601.90911,362311,361728,,20,1081.765,4879018601.90911,362311,361728,212,214.5,140,108,169,156,166.583333333333,,1.493797167563E-05,0.0050618418449563,0.0191410768550896,0.00666796279487594,0.0152438903725689,
MAC,1993,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1180.774,5625533410.31176,370199,369707,,20,1180.774,5625533410.31176,370199,369707,212,214.5,140,102,169,156,165.583333333333,,1.49379593997393E-05,0.00546815956285396,0.0217735781496072,0.00670835948860629,0.0152140299941785,
MAC,1994,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1272.449,6265844252.10105,377798,377386,,20,1272.449,6265844252.10105,377798,377386,212,214.5,141,97,168,156,164.75,,1.49387309229382E-05,0.00587423887877527,0.0226094935142992,0.0067434516536049,0.0151728412374096,
MAC,1995,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1232.112,6996034036.99892,385513,385166,,20,1232.112,6996034036.99892,385513,385166,212,214.5,144,97,169,156,165.416666666667,,1.49387275746256E-05,0.0055825517240775,0.0227168980987301,0.00678068146724605,0.0151366754781482,
MAC,1996,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1408.128,7122539666.59972,393373,393294,,20,1408.128,7122539666.59972,393373,393294,212,214.5,140,100,169,156,165.25,,1.49387186457995E-05,0.00620574307789085,0.0226524824515546,0.00681964816407589,0.0151121416285533,
MAC,1997,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1488.802,7211264780.00828,401352,401352,,20,1488.802,7211264780.00828,401352,401352,212,214.5,141,101,169,156,165.583333333333,,1.49310504946968E-05,0.00653997593500634,0.0230511031074762,0.00685991465754911,0.0150825328305957,
MAC,1998,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1558.475,6742367273.27418,409616,409616,,20,1558.475,6742367273.27418,409616,409616,212,214.5,140,103,169,157,165.916666666667,,1.49340904865265E-05,0.00689191325735154,0.0216041120818617,0.00690499224403695,0.0150594859291319,
MAC,1999,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1518.138,6490571703.85015,418383,418383,,20,1518.138,6490571703.85015,418383,418383,212,214.5,142,108,169,157,167.083333333333,,1.49340904865265E-05,0.00660701155604071,0.0200554198584293,0.0069585716629464,0.0150539203685624,
MAC,2000,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,20,1631.815,6720492405.83611,427782,427782,,20,1631.815,6720492405.83611,427782,427782,212,214.5,141,109,169,157,167.083333333333,,1.49340814543159E-05,0.00689698809780395,0.0201225064596436,0.007021844459736,0.015066251859419,
MAC,2001,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,25.9999990463257,1686.82,6811227982.82193,437938,437938,,25.9999990463257,1686.82,6811227982.82193,437938,437938,212,214,142,107,168,157,166.666666666667,,1.94142485870116E-05,0.00707537336745069,0.0204980017585758,0.00709632836332154,0.0150808697366966,
MAC,2002,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,27.0000004768372,1518.138,7322677820.10108,448821,448821,,27.0000004768372,1518.138,7322677820.10108,448821,448821,212,214,145,107,167,157,167,,2.01608876086973E-05,0.00623185671090053,0.0212248921550038,0.00718079650917496,0.0151001980088708,
MAC,2003,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,27.0000004768372,1532.806,8195033162.12038,460165,460165,,27.0000004768372,1532.806,8195033162.12038,460165,460165,212,214,146,109,167,157,167.5,,2.01608271853877E-05,0.00598462091520037,0.0211597488349326,0.00727036096095198,0.0151287709038908,
MAC,2004,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,27.9999995231628,1716.156,10585624890.9277,471597,471597,,27.9999995231628,1716.156,10585624890.9277,471597,471597,212,214,145,101,167,157,166,,2.09078135209164E-05,0.00639997288434556,0.024263413161963,0.00735845717244081,0.0151524091136804,
MAC,2005,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,27.9999995231628,1829.833,12092222041.9168,482858,482858,,27.9999995231628,1829.833,12092222041.9168,482858,482858,212,214,141.5,102,167,157,165.583333333333,,2.09075079383071E-05,0.00659511876481232,0.0255730245800541,0.007441147782225,0.0151635629780387,
MAC,2006,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,28.5999989509583,1620.814,14789661809.1834,493799,493799,,28.5999989509583,1620.814,14789661809.1834,493799,493799,212,214,148,103,167,157,166.833333333333,,2.1355472130605E-05,0.00564186802188257,0.0288433066359555,0.00751605814744925,0.0151613286372725,
MAC,2007,"Macao SAR, China",NA,113.55,22.1667,East Asia & Pacific,High income,,29.2000007629395,1364.124,18340447242.9971,504511,504511,,29.2000007629395,1364.124,18340447242.9971,504511,504511,212,214,153,102,167,157,167.5,,2.18034837269272E-05,0.00467254871979691,0.031750749560046,0.00758514677448971,0.0151503764266535,
